x,y,t,torque,steering_angle,long_acc,long_vel,lat_acc,lat_vel,yaw_angle,yaw_rate,slip_angle_f,slip_angle_r,norm_load_f,norm_load_r,slip_angle_est_f,slip_angle_est_r,lat_for_f, lat_for_r,track_progress,error
0.733007,-0.366018,1.531,5.46196,-0.929892,0.00828717,0.447423,0.016766,-0.207026,-0.330084,-0.104603,0.000488985,-0.00487287,6336.01,6341.48,0.000551254,-0.00548866,2.44447,-24.3198,0.811929,-0.360583
0.733363,-0.366359,1.532,5.46146,-0.929892,0.00795828,0.447431,0.0164083,-0.20701,-0.330518,-0.104595,0.00039734,-0.00487331,6336.02,6341.48,0.000447938,-0.00548916,1.9864,-24.322,0.811929,-0.360583
0.733719,-0.3667,1.533,5.46109,-0.929892,0.00764136,0.447439,0.0160592,-0.206994,-0.330953,-0.104588,0.000308888,-0.00487466,6336.02,6341.48,0.000348222,-0.00549068,1.54426,-24.3287,0.811929,-0.360583
0.734075,-0.367041,1.534,5.46083,-0.928823,0.0111756,0.44745,0.019865,-0.206974,-0.331389,-0.104576,0.00129219,-0.00487687,6336.02,6341.48,0.00145674,-0.00549317,6.4578,-24.3397,0.811929,-0.360583
0.734431,-0.367382,1.535,5.46068,-0.928823,0.0107489,0.447461,0.0194288,-0.206955,-0.331825,-0.104565,0.00117239,-0.00486897,6336.02,6341.48,0.00132168,-0.00548427,5.85936,-24.3003,0.811929,-0.360583
0.734786,-0.367723,1.536,5.45927,-0.928823,0.0103309,0.447471,0.0190068,-0.206936,-0.332261,-0.104555,0.00105685,-0.0048625,6336.02,6341.48,0.00119143,-0.00547698,5.28215,-24.2681,0.811929,-0.360583
0.735142,-0.368065,1.537,5.45802,-0.928823,0.00992821,0.447481,0.0185952,-0.206917,-0.332698,-0.104544,0.000945402,-0.00485735,6336.02,6341.47,0.00106579,-0.00547119,4.72532,-24.2425,0.81907,-0.367382
0.735497,-0.368407,1.538,5.45693,-0.928823,0.00954029,0.447491,0.0181937,-0.206899,-0.333135,-0.104535,0.000837887,-0.00485347,6336.02,6341.47,0.000944585,-0.00546681,4.18811,-24.2231,0.81907,-0.367382
0.735852,-0.368749,1.539,5.45599,-0.928823,0.00916657,0.4475,0.017802,-0.206881,-0.333573,-0.104525,0.000734158,-0.00485077,6336.02,6341.47,0.000827647,-0.00546377,3.66977,-24.2097,0.81907,-0.367382
0.736208,-0.369091,1.54,5.45519,-0.928823,0.00880651,0.447509,0.0174199,-0.206864,-0.334011,-0.104517,0.000634071,-0.00484919,6336.02,6341.47,0.000714815,-0.00546199,3.1696,-24.2018,0.81907,-0.367382
0.736563,-0.369433,1.541,5.45453,-0.928823,0.0084596,0.447517,0.0170471,-0.206846,-0.33445,-0.104508,0.000537489,-0.00484866,6336.02,6341.47,0.000605934,-0.00546139,2.6869,-24.1991,0.81907,-0.367382
0.736917,-0.369775,1.542,5.454,-0.928823,0.00812532,0.447525,0.0166834,-0.20683,-0.334889,-0.1045,0.000444279,-0.00484911,6336.02,6341.47,0.000500854,-0.0054619,2.22102,-24.2014,0.81907,-0.367382
0.737272,-0.370117,1.543,5.45358,-0.928823,0.00780321,0.447533,0.0163284,-0.206813,-0.335328,-0.104493,0.000354314,-0.00485048,6336.02,6341.47,0.000399433,-0.00546345,1.77133,-24.2082,0.81907,-0.367382
0.737627,-0.37046,1.544,5.45329,-0.927735,0.0113976,0.447545,0.0202039,-0.206793,-0.335768,-0.104481,0.00135565,-0.00485273,6336.02,6341.47,0.00152828,-0.00546598,6.7748,-24.2194,0.81907,-0.367382
0.737981,-0.370803,1.545,5.45311,-0.927735,0.0109639,0.447555,0.0197603,-0.206774,-0.336208,-0.104469,0.00123378,-0.00484469,6336.02,6341.47,0.0013909,-0.00545692,6.16605,-24.1794,0.81907,-0.367382
0.738335,-0.371145,1.546,5.45165,-0.927735,0.010539,0.447566,0.0193311,-0.206754,-0.336649,-0.104459,0.00111625,-0.00483809,6336.02,6341.47,0.00125839,-0.00544949,5.57889,-24.1465,0.81907,-0.367382
0.73869,-0.371488,1.547,5.45035,-0.927735,0.0101297,0.447576,0.0189124,-0.206735,-0.33709,-0.104448,0.00100287,-0.00483285,6336.02,6341.47,0.00113058,-0.00544359,5.01245,-24.1204,0.81907,-0.367382
0.739044,-0.371832,1.548,5.44921,-0.927735,0.00973535,0.447586,0.0185041,-0.206717,-0.337531,-0.104438,0.00089349,-0.0048289,6336.02,6341.47,0.00100727,-0.00543914,4.46594,-24.1007,0.81907,-0.367382
0.739397,-0.372175,1.549,5.44823,-0.927735,0.00935545,0.447595,0.0181057,-0.206699,-0.337973,-0.104429,0.000787959,-0.00482614,6336.02,6341.47,0.000888299,-0.00543603,3.93862,-24.087,0.81907,-0.367382
0.739751,-0.372518,1.55,5.44738,-0.927735,0.00898941,0.447604,0.0177171,-0.206681,-0.338416,-0.10442,0.000686131,-0.00482452,6336.02,6341.47,0.000773504,-0.00543421,3.42977,-24.0789,0.81907,-0.367382
0.740105,-0.372862,1.551,5.44668,-0.927735,0.00863673,0.447613,0.0173379,-0.206664,-0.338858,-0.104412,0.000587866,-0.00482397,6336.02,6341.47,0.000662725,-0.00543359,2.93868,-24.0762,0.81907,-0.367382
0.740458,-0.373205,1.552,5.44611,-0.927735,0.00829688,0.447621,0.016968,-0.206647,-0.339302,-0.104403,0.000493029,-0.00482442,6336.02,6341.47,0.000555812,-0.0054341,2.46468,-24.0784,0.81907,-0.367382
0.740812,-0.373549,1.553,5.44566,-0.927735,0.00796937,0.447629,0.0166069,-0.20663,-0.339745,-0.104396,0.000401492,-0.00482581,6336.02,6341.47,0.000452618,-0.00543567,2.00715,-24.0853,0.81907,-0.367382
0.741165,-0.373893,1.554,5.44533,-0.927735,0.00765375,0.447637,0.0162546,-0.206614,-0.34019,-0.104388,0.00031313,-0.00482809,6336.02,6341.47,0.000353004,-0.00543823,1.56546,-24.0967,0.81907,-0.367382
0.741518,-0.374237,1.555,5.44512,-0.926627,0.0113215,0.447648,0.0202101,-0.206594,-0.340634,-0.104376,0.00133597,-0.00483119,6336.02,6341.47,0.0015061,-0.00544173,6.6765,-24.1121,0.81907,-0.367382
0.741871,-0.374582,1.556,5.44501,-0.926627,0.0108916,0.447659,0.0197671,-0.206574,-0.341079,-0.104365,0.00121491,-0.00482377,6336.02,6341.47,0.00136961,-0.00543336,6.07175,-24.0752,0.81907,-0.367382
0.742224,-0.374926,1.557,5.4436,-0.926627,0.0104701,0.447669,0.0193385,-0.206554,-0.341525,-0.104355,0.00109814,-0.00481777,6336.02,6341.47,0.00123797,-0.0054266,5.48841,-24.0453,0.826157,-0.374237
0.742576,-0.375271,1.558,5.44235,-0.926627,0.0100641,0.44768,0.0189204,-0.206536,-0.34197,-0.104344,0.000985487,-0.0048131,6336.02,6341.47,0.00111098,-0.00542135,4.9256,-24.022,0.826157,-0.374237
0.742929,-0.375615,1.559,5.44125,-0.926627,0.00967294,0.447689,0.0185126,-0.206517,-0.342417,-0.104335,0.000876804,-0.00480969,6336.03,6341.47,0.000988456,-0.00541751,4.38257,-24.005,0.826157,-0.374237
0.743281,-0.37596,1.56,5.4403,-0.926627,0.00929605,0.447699,0.0181147,-0.206499,-0.342863,-0.104325,0.000771937,-0.00480746,6336.03,6341.47,0.000870235,-0.005415,3.85856,-23.9939,0.826157,-0.374237
0.743633,-0.376305,1.561,5.4395,-0.926627,0.0089329,0.447707,0.0177265,-0.206481,-0.343311,-0.104316,0.000670741,-0.00480635,6336.03,6341.47,0.000756154,-0.00541374,3.35285,-23.9883,0.826157,-0.374237
0.743985,-0.37665,1.562,5.43884,-0.926627,0.00858296,0.447716,0.0173477,-0.206464,-0.343758,-0.104308,0.000573079,-0.00480628,6336.03,6341.47,0.000646055,-0.00541366,2.86477,-23.988,0.826157,-0.374237
0.744337,-0.376995,1.563,5.4383,-0.926627,0.00824574,0.447724,0.0169781,-0.206447,-0.344206,-0.1043,0.000478817,-0.00480719,6336.03,6341.46,0.00053979,-0.00541469,2.39365,-23.9926,0.826157,-0.374237
0.744689,-0.377341,1.564,5.43789,-0.925498,0.0119599,0.447736,0.0209957,-0.206426,-0.344655,-0.104288,0.00151643,-0.00480903,6336.03,6341.46,0.00170954,-0.00541677,7.57783,-24.0017,0.826157,-0.374237
0.745041,-0.377686,1.565,5.43759,-0.925498,0.0115078,0.447748,0.0205344,-0.206405,-0.345104,-0.104276,0.00138921,-0.00480023,6336.03,6341.46,0.00156611,-0.00540685,6.94241,-23.9579,0.826157,-0.374237
0.745392,-0.378032,1.566,5.43598,-0.925498,0.0110648,0.447759,0.0200881,-0.206385,-0.345553,-0.104264,0.0012665,-0.00479294,6336.03,6341.46,0.00142778,-0.00539865,6.3295,-23.9216,0.826157,-0.374237
0.745744,-0.378378,1.567,5.43453,-0.925498,0.0106381,0.447769,0.0196528,-0.206366,-0.346003,-0.104254,0.00114814,-0.00478709,6336.03,6341.46,0.00129434,-0.00539205,5.7382,-23.8924,0.826157,-0.374237
0.746095,-0.378724,1.568,5.43325,-0.925498,0.0102269,0.44778,0.0192282,-0.206346,-0.346453,-0.104243,0.00103394,-0.00478258,6336.03,6341.46,0.0011656,-0.00538697,5.1677,-23.8699,0.826157,-0.374237
0.746446,-0.37907,1.569,5.43213,-0.925498,0.00983082,0.44779,0.0188139,-0.206328,-0.346904,-0.104233,0.000923764,-0.00477933,6336.03,6341.46,0.0010414,-0.00538332,4.61721,-23.8538,0.826157,-0.374237
0.746797,-0.379416,1.57,5.43117,-0.925498,0.00944915,0.447799,0.0184098,-0.206309,-0.347355,-0.104224,0.000817449,-0.00477728,6336.03,6341.46,0.000921542,-0.00538101,4.08598,-23.8435,0.826157,-0.374237
0.747148,-0.379763,1.571,5.43034,-0.925498,0.00908137,0.447808,0.0180155,-0.206291,-0.347807,-0.104215,0.000714851,-0.00477635,6336.03,6341.46,0.00080588,-0.00537996,3.57329,-23.8389,0.826157,-0.374237
0.747499,-0.380109,1.572,5.42966,-0.925498,0.00872696,0.447817,0.0176308,-0.206273,-0.348259,-0.104206,0.00061583,-0.00477648,6336.03,6341.46,0.00069425,-0.0053801,3.07843,-23.8395,0.826157,-0.374237
0.747849,-0.380456,1.573,5.42911,-0.925498,0.0083854,0.447825,0.0172553,-0.206256,-0.348711,-0.104198,0.000520253,-0.0047776,6336.03,6341.46,0.000586502,-0.00538136,2.60075,-23.8451,0.826157,-0.374237
0.7482,-0.380803,1.574,5.42868,-0.924348,0.0121648,0.447837,0.0213482,-0.206235,-0.349164,-0.104186,0.00157753,-0.00477965,6336.03,6341.46,0.00177842,-0.00538367,7.88298,-23.8553,0.826157,-0.374237
0.74855,-0.38115,1.575,5.42837,-0.924348,0.0117064,0.447849,0.0208795,-0.206214,-0.349617,-0.104174,0.00144838,-0.00477085,6336.03,6341.46,0.00163281,-0.00537376,7.23793,-23.8115,0.826157,-0.374237
0.7489,-0.381497,1.576,5.42671,-0.924348,0.0112572,0.44786,0.0204259,-0.206194,-0.350071,-0.104162,0.0013238,-0.00476359,6336.03,6341.46,0.00149237,-0.00536559,6.6157,-23.7753,0.826157,-0.374237
0.74925,-0.381844,1.577,5.42523,-0.924348,0.0108244,0.447871,0.0199834,-0.206174,-0.350525,-0.104151,0.00120363,-0.00475778,6336.03,6341.46,0.00135689,-0.00535904,6.0154,-23.7464,0.833189,-0.38115
0.7496,-0.382192,1.578,5.42392,-0.924348,0.0104074,0.447882,0.0195519,-0.206154,-0.35098,-0.104141,0.00108768,-0.00475333,6336.03,6341.46,0.00122619,-0.00535403,5.43618,-23.7242,0.833189,-0.38115
0.74995,-0.382539,1.579,5.42277,-0.924348,0.0100057,0.447892,0.0191308,-0.206135,-0.351435,-0.104131,0.000975811,-0.00475016,6336.03,6341.46,0.00110007,-0.00535046,4.87726,-23.7084,0.833189,-0.38115
0.750299,-0.382887,1.58,5.42177,-0.924348,0.00961852,0.447901,0.0187201,-0.206116,-0.351891,-0.104121,0.000867859,-0.0047482,6336.03,6341.46,0.000978371,-0.00534825,4.33787,-23.6986,0.833189,-0.38115
0.750649,-0.383235,1.581,5.42092,-0.924348,0.00924546,0.44791,0.0183193,-0.206098,-0.352347,-0.104112,0.000763677,-0.00474737,6336.04,6341.46,0.000860922,-0.00534732,3.81728,-23.6945,0.833189,-0.38115
0.750998,-0.383583,1.582,5.42021,-0.924348,0.00888594,0.447919,0.0179282,-0.20608,-0.352803,-0.104104,0.000663123,-0.00474762,6336.04,6341.46,0.000747564,-0.0053476,3.31478,-23.6957,0.833189,-0.38115
0.751347,-0.383931,1.583,5.41963,-0.924348,0.00853944,0.447928,0.0175465,-0.206062,-0.35326,-0.104095,0.000566062,-0.00474886,6336.04,6341.46,0.000638144,-0.005349,2.8297,-23.702,0.833189,-0.38115
0.751696,-0.384279,1.584,5.41918,-0.924348,0.00820547,0.447936,0.0171741,-0.206045,-0.353717,-0.104087,0.000472363,-0.00475105,6336.04,6341.46,0.000532513,-0.00535146,2.36139,-23.7129,0.833189,-0.38115
0.752045,-0.384628,1.585,5.41885,-0.923177,0.0120638,0.447948,0.021353,-0.206024,-0.354175,-0.104075,0.00155288,-0.00475412,6336.04,6341.46,0.00175062,-0.00535492,7.75984,-23.7282,0.833189,-0.38115
0.752394,-0.384976,1.586,5.41863,-0.923177,0.01161,0.44796,0.0208851,-0.206003,-0.354633,-0.104063,0.00142473,-0.00474609,6336.04,6341.46,0.00160615,-0.00534587,7.11981,-23.6881,0.833189,-0.38115
0.752742,-0.385325,1.587,5.41704,-0.923177,0.0111651,0.447971,0.0204323,-0.205983,-0.355092,-0.104052,0.00130111,-0.00473956,6336.04,6341.45,0.0014668,-0.00533852,6.50238,-23.6556,0.833189,-0.38115
0.753091,-0.385674,1.588,5.41562,-0.923177,0.0107364,0.447982,0.0199906,-0.205963,-0.355551,-0.104041,0.00118186,-0.00473445,6336.04,6341.45,0.00133235,-0.00533276,5.90665,-23.6301,0.833189,-0.38115
0.753439,-0.386023,1.589,5.41437,-0.923177,0.0103233,0.447992,0.0195597,-0.205943,-0.356011,-0.104031,0.00106679,-0.00473067,6336.04,6341.45,0.00120263,-0.00532851,5.33181,-23.6113,0.833189,-0.38115
0.753787,-0.386372,1.59,5.41327,-0.923177,0.00992529,0.448002,0.0191394,-0.205924,-0.356471,-0.104021,0.000955756,-0.00472814,6336.04,6341.45,0.00107746,-0.00532567,4.77706,-23.5987,0.833189,-0.38115
0.754135,-0.386721,1.591,5.41233,-0.923177,0.00954173,0.448011,0.0187292,-0.205905,-0.356931,-0.104011,0.000848602,-0.0047268,6336.04,6341.45,0.000956661,-0.00532415,4.24165,-23.592,0.833189,-0.38115
0.754483,-0.387071,1.592,5.41153,-0.923177,0.0091721,0.448021,0.018329,-0.205887,-0.357392,-0.104002,0.000745182,-0.00472657,6336.04,6341.45,0.000840071,-0.00532389,3.72486,-23.5909,0.833189,-0.38115
0.754831,-0.38742,1.593,5.41087,-0.923177,0.00881585,0.448029,0.0179384,-0.205869,-0.357854,-0.103994,0.000645355,-0.00472738,6336.04,6341.45,0.000727533,-0.00532481,3.22599,-23.5949,0.833189,-0.38115
0.755178,-0.38777,1.594,5.41034,-0.921984,0.0127242,0.448042,0.0221843,-0.205847,-0.358315,-0.103981,0.00174192,-0.00472918,6336.04,6341.45,0.00196373,-0.00532683,8.70387,-23.6039,0.833189,-0.38115
0.755526,-0.38812,1.595,5.40993,-0.921984,0.0122474,0.448054,0.0216972,-0.205825,-0.358778,-0.103968,0.00160735,-0.00471974,6336.04,6341.45,0.00181203,-0.0053162,8.03188,-23.5569,0.833189,-0.38115
0.755873,-0.38847,1.596,5.40814,-0.921984,0.0117803,0.448066,0.0212259,-0.205804,-0.35924,-0.103956,0.00147755,-0.00471191,6336.04,6341.45,0.0016657,-0.00530738,7.38365,-23.5179,0.833189,-0.38115
0.75622,-0.38882,1.597,5.40652,-0.921984,0.0113301,0.448077,0.0207661,-0.205783,-0.359704,-0.103945,0.00135234,-0.00470559,6336.04,6341.45,0.00152454,-0.00530027,6.75823,-23.4864,0.840165,-0.38812
0.756567,-0.38917,1.598,5.40508,-0.921984,0.0108964,0.448088,0.0203176,-0.205763,-0.360167,-0.103934,0.00123152,-0.0047007,6336.04,6341.45,0.00138834,-0.00529475,6.15476,-23.462,0.840165,-0.38812
0.756914,-0.389521,1.599,5.40381,-0.921984,0.0104785,0.448099,0.01988,-0.205743,-0.360631,-0.103923,0.00111495,-0.00469715,6336.04,6341.45,0.00125692,-0.00529075,5.57241,-23.4443,0.840165,-0.38812
0.757261,-0.389871,1.6,5.4027,-0.921984,0.0100758,0.448109,0.0194531,-0.205723,-0.361096,-0.103913,0.00100246,-0.00469486,6336.04,6341.45,0.00113011,-0.00528818,5.01038,-23.4329,0.840165,-0.38812
0.757607,-0.390222,1.601,5.40175,-0.921984,0.00968768,0.448119,0.0190366,-0.205704,-0.361561,-0.103904,0.000893886,-0.00469376,6336.04,6341.45,0.00100771,-0.00528694,4.46792,-23.4274,0.840165,-0.38812
0.757953,-0.390573,1.602,5.40094,-0.921984,0.00931363,0.448128,0.0186301,-0.205686,-0.362026,-0.103895,0.000789095,-0.00469378,6336.05,6341.45,0.000889576,-0.00528697,3.9443,-23.4275,0.840165,-0.38812
0.7583,-0.390924,1.603,5.40026,-0.921984,0.0089531,0.448137,0.0182334,-0.205667,-0.362492,-0.103886,0.000687939,-0.00469485,6336.05,6341.45,0.000775539,-0.00528817,3.4388,-23.4329,0.840165,-0.38812
0.758646,-0.391275,1.604,5.39972,-0.920769,0.0129313,0.44815,0.0225602,-0.205645,-0.362959,-0.103873,0.00180568,-0.00469691,6336.05,6341.45,0.00203561,-0.00529049,9.02224,-23.4431,0.840165,-0.38812
0.758992,-0.391627,1.605,5.39931,-0.920769,0.0124481,0.448162,0.0220652,-0.205623,-0.363425,-0.10386,0.00166912,-0.00468752,6336.05,6341.45,0.00188165,-0.00527991,8.34033,-23.3963,0.840165,-0.38812
0.759338,-0.391978,1.606,5.39748,-0.920769,0.0119746,0.448174,0.0215862,-0.205601,-0.363893,-0.103848,0.00153739,-0.00467975,6336.05,6341.44,0.00173315,-0.00527116,7.68249,-23.3576,0.840165,-0.38812
0.759683,-0.39233,1.607,5.39583,-0.920769,0.0115183,0.448186,0.0211189,-0.20558,-0.36436,-0.103836,0.0014103,-0.00467351,6336.05,6341.44,0.00158989,-0.00526414,7.04776,-23.3265,0.840165,-0.38812
0.760029,-0.392682,1.608,5.39436,-0.920769,0.0110787,0.448197,0.0206631,-0.205559,-0.364829,-0.103825,0.00128768,-0.00466871,6336.05,6341.44,0.00145165,-0.00525873,6.43529,-23.3026,0.840165,-0.38812
0.760374,-0.393034,1.609,5.39307,-0.920769,0.010655,0.448207,0.0202184,-0.205539,-0.365297,-0.103815,0.00116936,-0.00466527,6336.05,6341.44,0.00131826,-0.00525486,5.84422,-23.2855,0.840165,-0.38812
0.760719,-0.393386,1.61,5.39193,-0.920769,0.0102467,0.448218,0.0197845,-0.205519,-0.365766,-0.103805,0.00105517,-0.00466311,6336.05,6341.44,0.00118953,-0.00525242,5.27376,-23.2747,0.840165,-0.38812
0.761064,-0.393738,1.611,5.39095,-0.920769,0.00985326,0.448228,0.0193611,-0.2055,-0.366236,-0.103795,0.000944965,-0.00466215,6336.05,6341.44,0.00106529,-0.00525134,4.72314,-23.2699,0.840165,-0.38812
0.761409,-0.39409,1.612,5.39012,-0.920769,0.00947401,0.448237,0.0189479,-0.205481,-0.366706,-0.103786,0.000838587,-0.00466232,6336.05,6341.44,0.000945369,-0.00525153,4.1916,-23.2708,0.840165,-0.38812
0.761754,-0.394443,1.613,5.38943,-0.920769,0.00910845,0.448246,0.0185447,-0.205463,-0.367176,-0.103777,0.000735895,-0.00466355,6336.05,6341.44,0.000829601,-0.00525292,3.67845,-23.2769,0.840165,-0.38812
0.762099,-0.394795,1.614,5.38887,-0.920769,0.00875607,0.448255,0.0181511,-0.205444,-0.367647,-0.103769,0.000636751,-0.00466578,6336.05,6341.44,0.000717833,-0.00525543,3.18299,-23.288,0.840165,-0.38812
0.762443,-0.395148,1.615,5.38844,-0.919531,0.0128183,0.448268,0.0225702,-0.205422,-0.368119,-0.103755,0.00177941,-0.00466895,6336.05,6341.44,0.00200599,-0.005259,8.89107,-23.3038,0.840165,-0.38812
0.762788,-0.395501,1.616,5.38813,-0.919531,0.0123401,0.44828,0.022076,-0.2054,-0.368591,-0.103743,0.00164393,-0.00466038,6336.05,6341.44,0.00185326,-0.00524935,8.21455,-23.2611,0.840165,-0.38812
0.763132,-0.395854,1.617,5.38637,-0.919531,0.0118713,0.448292,0.0215978,-0.205378,-0.369063,-0.103731,0.00151323,-0.00465341,6336.05,6341.44,0.00170592,-0.0052415,7.56186,-23.2264,0.846738,-0.394795
0.763476,-0.396208,1.618,5.3848,-0.919531,0.0114194,0.448303,0.0211313,-0.205357,-0.369536,-0.103719,0.00138714,-0.00464793,6336.05,6341.44,0.00156377,-0.00523533,6.93205,-23.1991,0.846738,-0.394795
0.76382,-0.396561,1.619,5.38339,-0.919531,0.010984,0.448314,0.0206761,-0.205336,-0.370009,-0.103709,0.00126546,-0.00464387,6336.05,6341.44,0.0014266,-0.00523075,6.32427,-23.1788,0.846738,-0.394795
0.764163,-0.396915,1.62,5.38216,-0.919531,0.0105644,0.448325,0.0202321,-0.205316,-0.370483,-0.103698,0.00114803,-0.00464113,6336.05,6341.44,0.00129422,-0.00522767,5.73768,-23.1652,0.846738,-0.394795
0.764507,-0.397268,1.621,5.38109,-0.919531,0.01016,0.448335,0.0197988,-0.205296,-0.370957,-0.103688,0.0010347,-0.00463964,6336.06,6341.44,0.00116646,-0.00522599,5.17149,-23.1578,0.846738,-0.394795
0.76485,-0.397622,1.622,5.38017,-0.919531,0.00977022,0.448345,0.0193759,-0.205277,-0.371432,-0.103679,0.000925312,-0.00463933,6336.06,6341.44,0.00104314,-0.00522564,4.62494,-23.1562,0.846738,-0.394795
0.765194,-0.397976,1.623,5.37939,-0.919531,0.00939451,0.448354,0.0189633,-0.205258,-0.371907,-0.10367,0.000819714,-0.00464012,6336.06,6341.44,0.000924092,-0.00522653,4.0973,-23.1602,0.846738,-0.394795
0.765537,-0.39833,1.624,5.37876,-0.918269,0.0135103,0.448368,0.0234543,-0.205235,-0.372382,-0.103656,0.00197969,-0.00464195,6336.06,6341.44,0.00223177,-0.00522859,9.89107,-23.1693,0.846738,-0.394795
0.76588,-0.398684,1.625,5.37825,-0.918269,0.0130081,0.448381,0.02294,-0.205212,-0.372858,-0.103642,0.00183744,-0.00463191,6336.06,6341.43,0.00207141,-0.00521728,9.18084,-23.1193,0.846738,-0.394795
0.766223,-0.399039,1.626,5.37628,-0.918269,0.0125159,0.448393,0.0224421,-0.205189,-0.373335,-0.10363,0.00170022,-0.00462357,6336.06,6341.43,0.00191672,-0.00520789,8.49565,-23.0777,0.846738,-0.394795
0.766565,-0.399393,1.627,5.3745,-0.918269,0.0120415,0.448405,0.0219564,-0.205167,-0.373812,-0.103618,0.00156783,-0.00461683,6336.06,6341.43,0.00176747,-0.0052003,7.83451,-23.0441,0.846738,-0.394795
0.766908,-0.399748,1.628,5.37291,-0.918269,0.0115845,0.448417,0.0214827,-0.205146,-0.374289,-0.103606,0.00144008,-0.00461159,6336.06,6341.43,0.00162346,-0.0051944,7.19651,-23.018,0.846738,-0.394795
0.76725,-0.400103,1.629,5.3715,-0.918269,0.011144,0.448428,0.0210204,-0.205125,-0.374767,-0.103595,0.00131681,-0.00460778,6336.06,6341.43,0.00148449,-0.00519011,6.58079,-22.999,0.846738,-0.394795
0.767593,-0.400458,1.63,5.37025,-0.918269,0.0107195,0.448439,0.0205694,-0.205104,-0.375245,-0.103584,0.00119784,-0.0046053,6336.06,6341.43,0.00135037,-0.00518731,5.9865,-22.9867,0.846738,-0.394795
0.767935,-0.400813,1.631,5.36917,-0.918269,0.0103103,0.448449,0.0201293,-0.205084,-0.375724,-0.103574,0.00108301,-0.00460408,6336.06,6341.43,0.00122092,-0.00518594,5.41285,-22.9806,0.846738,-0.394795
0.768277,-0.401169,1.632,5.36824,-0.918269,0.00991595,0.448459,0.0196998,-0.205064,-0.376203,-0.103565,0.00097217,-0.00460404,6336.06,6341.43,0.00109596,-0.00518589,4.85907,-22.9804,0.846738,-0.394795
0.768618,-0.401524,1.633,5.36745,-0.918269,0.00953578,0.448468,0.0192806,-0.205045,-0.376683,-0.103556,0.000865165,-0.00460511,6336.06,6341.43,0.000975329,-0.0051871,4.32441,-22.9857,0.846738,-0.394795
0.76896,-0.40188,1.634,5.36681,-0.916983,0.013726,0.448482,0.0238584,-0.205021,-0.377163,-0.103541,0.00204786,-0.00460723,6336.06,6341.43,0.00230862,-0.00518949,10.2314,-22.9963,0.846738,-0.394795
0.769301,-0.402235,1.635,5.3663,-0.916983,0.0132169,0.448495,0.0233356,-0.204998,-0.377644,-0.103528,0.00190349,-0.00459724,6336.06,6341.43,0.00214587,-0.00517824,9.51063,-22.9465,0.846738,-0.394795
0.769643,-0.402591,1.636,5.3643,-0.916983,0.0127181,0.448508,0.0228296,-0.204975,-0.378125,-0.103515,0.00176422,-0.00458897,6336.06,6341.43,0.00198886,-0.00516893,8.81523,-22.9053,0.846738,-0.394795
0.769984,-0.402947,1.637,5.36249,-0.916983,0.0122373,0.44852,0.0223359,-0.204953,-0.378607,-0.103503,0.00162984,-0.00458232,6336.06,6341.43,0.00183738,-0.00516144,8.14421,-22.8722,0.853941,-0.402235
0.770325,-0.403304,1.638,5.36087,-0.916983,0.011774,0.448532,0.0218544,-0.204931,-0.379089,-0.103491,0.00150018,-0.00457719,6336.07,6341.43,0.0016912,-0.00515566,7.49664,-22.8466,0.853941,-0.402235
0.770666,-0.40366,1.639,5.35943,-0.916983,0.0113275,0.448543,0.0213845,-0.204909,-0.379572,-0.10348,0.00137504,-0.0045735,6336.07,6341.43,0.00155013,-0.0051515,6.87166,-22.8282,0.853941,-0.402235
0.771007,-0.404016,1.64,5.35816,-0.916983,0.0108972,0.448554,0.020926,-0.204889,-0.380055,-0.103469,0.00125427,-0.00457116,6336.07,6341.42,0.00141398,-0.00514886,6.2684,-22.8165,0.853941,-0.402235
0.771347,-0.404373,1.641,5.35706,-0.916983,0.0104824,0.448565,0.0204786,-0.204868,-0.380538,-0.103459,0.0011377,-0.00457008,6336.07,6341.42,0.00128257,-0.00514765,5.68607,-22.8112,0.853941,-0.402235
0.771688,-0.40473,1.642,5.35611,-0.916983,0.0100825,0.448575,0.0200419,-0.204848,-0.381022,-0.103449,0.00102517,-0.00457021,6336.07,6341.42,0.00115571,-0.0051478,5.12388,-22.8118,0.853941,-0.402235
0.772028,-0.405087,1.643,5.35531,-0.916983,0.00969707,0.448585,0.0196157,-0.204828,-0.381507,-0.10344,0.000916531,-0.00457146,6336.07,6341.42,0.00103324,-0.0051492,4.58107,-22.818,0.853941,-0.402235
0.772368,-0.405444,1.644,5.35465,-0.915672,0.0139623,0.448599,0.024282,-0.204804,-0.381991,-0.103426,0.00212229,-0.00457376,6336.07,6341.42,0.00239252,-0.0051518,10.603,-22.8295,0.853941,-0.402235
0.772708,-0.405801,1.645,5.35412,-0.915672,0.0134458,0.448612,0.0237503,-0.20478,-0.382477,-0.103412,0.00197557,-0.00456373,6336.07,6341.42,0.00222712,-0.00514049,9.87049,-22.7795,0.853941,-0.402235
0.773048,-0.406159,1.646,5.35208,-0.915672,0.0129395,0.448625,0.0232357,-0.204757,-0.382963,-0.103399,0.00183403,-0.00455544,6336.07,6341.42,0.00206756,-0.00513116,9.1638,-22.7382,0.853941,-0.402235
